date,close,open,high,low
2018-04-19 00:00:00,8154.046794519604,8173.946985269073,8180.039400034588,8100.044163061435
2018-04-19 01:00:00,8188.83358731873,8157.977502760291,8209.992470757543,8136.986876607984
2018-04-19 02:00:00,8219.947400230276,8188.835936729036,8289.91501223309,8149.963550198069
2018-04-19 03:00:00,8185.09860026791,8219.876211637546,8220.010192486683,8155.905716883669
2018-04-19 04:00:00,8182.899464164986,8184.956758784642,8187.011823595949,8120.037280926577
2018-04-19 05:00:00,8179.991640833188,8182.987458290639,8197.924767498705,8145.69805580031
2018-04-19 06:00:00,8184.604961120199,8179.982064505787,8215.302480560102,8163.094363786991
2018-04-19 07:00:00,8166.868123774243,8184.820248316028,8248.71096449222,8080.261408839547
2018-04-19 08:00:00,8178.037743204878,8166.900054941344,8239.943716539223,8150.454730527357
2018-04-19 09:00:00,8230.766879691864,8175.888506412378,8240.05346479902,8143.121128521814
2018-04-19 10:00:00,8240.685397698659,8230.862686880233,8249.996914792651,8202.86851008859
2018-04-19 11:00:00,8207.03616987338,8240.717596694176,8258.939706712321,8191.107037991434
2018-04-19 12:00:00,8237.695048964142,8207.10650391928,8248.444863708964,8181.660438284127
2018-04-19 13:00:00,8234.97880911517,8235.218165359856,8248.714420259577,8218.018312548176
2018-04-19 14:00:00,8230.169057004292,8236.135314473331,8270.028995929577,8171.563769474615
2018-04-19 15:00:00,8238.989123270283,8228.938553771704,8239.981915303395,8213.961031063161
2018-04-19 16:00:00,8244.973954996462,8235.447585200138,8288.314352278701,8230.017592463477
2018-04-19 17:00:00,8259.221356837146,8244.642783993442,8296.155332389993,8236.038833097498
2018-04-19 18:00:00,8274.643862508736,8257.88796331343,8290.3542387508,8245.181771481737
2018-04-19 19:00:00,8249.968740054312,8274.583028721021,8277.077506237527,8233.011245133168
2018-04-19 20:00:00,8226.625769202017,8249.799690387817,8250.039723507649,8189.009640348351
2018-04-19 21:00:00,8272.259466104255,8226.62110565628,8279.910410616108,8221.878516795445
2018-04-19 22:00:00,8253.17364119903,8271.815575241682,8291.892200292039,8249.802439377961
2018-04-19 23:00:00,8278.084086937955,8259.98645472944,8294.920728955438,8230.065111638278
2018-04-20 00:00:00,8350.526508539553,8273.936988052508,8374.955932288889,8270.268332885553
2018-04-20 01:00:00,8360.081748998355,8350.545503805091,8368.016349799671,8312.306946158615
2018-04-20 02:00:00,8324.900816401501,8359.9387886962,8397.89234861063,8282.305990328432
2018-04-20 03:00:00,8330.895756446176,8324.910189158842,8354.991775467131,8319.904316782735
2018-04-20 04:00:00,8241.053914013379,8331.345153001692,8336.40150586266,8222.54267844543
2018-04-20 05:00:00,8272.841693887478,8240.96737883542,8300.00725122848,8177.049735460941
2018-04-20 06:00:00,8309.911909721253,8272.915835048207,8321.171389252384,8252.910245328794
2018-04-20 07:00:00,8320.017873982939,8309.948152913912,8349.27522183991,8293.609066378482
2018-04-20 08:00:00,8294.10817917804,8319.955261185,8349.073905518017,8281.04096507565
2018-04-20 09:00:00,8308.740961930687,8294.18578436864,8324.072555410188,8267.034123050424
2018-04-20 10:00:00,8488.081449400805,8304.94758687242,8540.403649227906,8289.954575289432
2018-04-20 11:00:00,8514.929010580721,8488.97922810977,8531.329276326846,8480.172206284657
2018-04-20 12:00:00,8519.5082956667,8514.960146262329,8577.883489165823,8489.988613217809
2018-04-20 13:00:00,8498.91905606756,8519.572314837014,8532.830845358043,8454.860323172164
2018-04-20 14:00:00,8497.979841410886,8498.879996998645,8519.937532690743,8475.250550407081
2018-04-20 15:00:00,8459.969711041627,8497.985067007714,8498.005614511025,8431.77952272699
2018-04-20 16:00:00,8507.76537032969,8457.63445672514,8519.65649274468,8445.796925066299
2018-04-20 17:00:00,8505.087422733845,8507.887232317973,8530.029140911282,8488.956387779894
2018-04-20 18:00:00,8504.840389423789,8505.116771481042,8526.114063930863,8485.06404915735
2018-04-20 19:00:00,8518.095888632452,8504.999726774373,8539.626148920743,8504.880139153502
2018-04-20 20:00:00,8525.751372398363,8518.06822351552,8529.00568529296,8489.999999960202
2018-04-20 21:00:00,8508.335335901973,8525.79233260926,8559.802836659857,8507.807357646561
2018-04-20 22:00:00,8829.843358363474,8507.882613333159,8929.701177147728,8507.872678294647
2018-04-20 23:00:00,8856.797528905165,8823.231221211994,8887.903101186503,8753.739664923884
2018-04-21 00:00:00,8814.955995367429,8852.001324771605,8869.016042640862,8779.765431511478
2018-04-21 01:00:00,8819.797516122015,8814.949536558957,8821.973882656588,8729.959504162287
2018-04-21 02:00:00,8849.384791784945,8819.666005666493,8867.137795233522,8806.780250154512
2018-04-21 03:00:00,8861.965215020504,8848.930430041008,8927.855890784322,8837.432949907205
2018-04-21 04:00:00,8849.579917587642,8857.705188794018,8880.603519339178,8839.871638963717
2018-04-21 05:00:00,8877.419148527835,8848.384710652594,8884.56229551182,8839.701626556629
2018-04-21 06:00:00,8923.048658732521,8877.965464394807,8949.893233493918,8867.65138758138
2018-04-21 07:00:00,8875.050746314546,8920.155287093141,9034.699961910988,8854.202241892335
2018-04-21 08:00:00,8789.843975549615,8874.774616909484,8888.237160753419,8709.041820459928
2018-04-21 09:00:00,8704.938551569989,8790.761346682637,8800.288824047664,8630.021661797437
2018-04-21 10:00:00,8670.158275325066,8713.205149809859,8749.960001875574,8640.43650486405
2018-04-21 11:00:00,8699.801248856544,8672.11542155023,8720.433722965969,8564.90156900633
2018-04-21 12:00:00,8754.95941375975,8699.760723642152,8765.07095413783,8679.36480923101
2018-04-21 13:00:00,8748.248337588597,8754.941691817678,8778.561080302909,8680.561856542103
2018-04-21 14:00:00,8742.735958777535,8748.01271895045,8791.016155847712,8735.958966899487
2018-04-21 15:00:00,8828.290474741876,8742.71683714479,8846.959150441307,8742.5910833469
2018-04-21 16:00:00,8755.05127226999,8828.245536519722,8874.054883123277,8737.470166919209
2018-04-21 17:00:00,8759.953704705129,8755.047875696235,8810.123627538615,8706.51139165764
2018-04-21 18:00:00,8780.043961369698,8760.018384775354,8810.012313683867,8729.99623929956
2018-04-21 19:00:00,8792.390879098088,8780.043321576035,8818.277726382876,8760.072066633078
2018-04-21 20:00:00,8764.845013909444,8792.413069443972,8799.912626629548,8706.961038390244
2018-04-21 21:00:00,8779.897251766983,8764.995514657176,8798.900531288245,8739.820586296
2018-04-21 22:00:00,8806.149003195038,8779.845533177759,8834.940818076257,8762.075365156878
2018-04-21 23:00:00,8915.023095998797,8806.110979368646,8929.735898402703,8789.403100759877
2018-04-22 00:00:00,8816.630445545228,8915.288644832017,8915.308528570138,8792.032985762224
2018-04-22 01:00:00,8816.223661206663,8816.332987965876,8840.15619589451,8786.206611331947
2018-04-22 02:00:00,8851.900487563735,8816.232434077137,8874.57281227583,8801.113152025942
2018-04-22 03:00:00,8810.972725776533,8854.828788616902,8872.276113298669,8802.570674079343
2018-04-22 04:00:00,8843.673823634203,8814.067117413282,8851.369138826401,8794.727052274187
2018-04-22 05:00:00,8835.479076308773,8843.931290947534,8888.741681546047,8833.66327733047
2018-04-22 06:00:00,8887.482422449295,8835.939584509531,8889.966104700634,8834.85781482885
2018-04-22 07:00:00,8874.972043067131,8888.06246946884,8905.085109466594,8845.027956916094
2018-04-22 08:00:00,8940.561323701677,8874.955700866438,8963.327813522796,8865.044299115843
2018-04-22 09:00:00,8910.384197093605,8940.131724717809,8979.725029726254,8862.434282306527
2018-04-22 10:00:00,8942.249059135072,8910.470396254666,8949.70559440275,8902.086448847798
2018-04-22 11:00:00,8916.239221321624,8941.11775162801,9020.309842275516,8912.192102210822
2018-04-22 12:00:00,8854.16847844224,8916.318344464538,8966.28403380738,8768.633368685267
2018-04-22 13:00:00,8877.504511484345,8853.913071637071,8913.779447929013,8829.762266367738
2018-04-22 14:00:00,8961.864297191136,8877.212903715981,8997.939483049124,8874.187152872242
2018-04-22 15:00:00,8941.101820397074,8967.659828861859,8985.133223301775,8928.24805940637
2018-04-22 16:00:00,8921.031103609632,8941.058873639839,9021.12343947943,8850.327750322669
2018-04-22 17:00:00,8940.869139528553,8920.645481261028,8974.773945125322,8919.222331685753
2018-04-22 18:00:00,8948.813140227303,8940.35605793181,8958.049805629274,8921.19498402692
2018-04-22 19:00:00,8881.19261390775,8948.815302202252,8949.054707717705,8860.142820567118
2018-04-22 20:00:00,8898.231827981122,8881.203986252516,8925.031182154582,8866.044153972694
2018-04-22 21:00:00,8919.787727766758,8897.94261092239,8927.80059529244,8869.536269122884
2018-04-22 22:00:00,8848.396770366586,8926.458061216234,8927.242643286916,8820.171633066828
2018-04-22 23:00:00,8786.894276008175,8848.299570785748,8848.299570785748,8727.87311287539
2018-04-23 00:00:00,8817.351013765689,8785.35224363792,8848.917538003163,8744.308578134425
2018-04-23 01:00:00,8853.26730396571,8817.034290603471,8887.844151740423,8786.970033467098
2018-04-23 02:00:00,8849.800605365666,8844.307369963319,8887.988913510555,8821.714555670325
2018-04-23 03:00:00,8861.769766828142,8849.927749999111,8887.970832723537,8846.739485636821
2018-04-23 04:00:00,8857.692286491541,8861.6724796618,8878.989042398549,8820.83261265247
2018-04-23 05:00:00,8878.958473675635,8857.593881946861,8882.958459833526,8827.174035185386
2018-04-23 06:00:00,8898.864758544036,8878.007194704238,8928.774865617315,8849.678379453308
2018-04-23 07:00:00,8942.428013484565,8898.94230539117,8970.00993139762,8895.362583931215
2018-04-23 08:00:00,8900.373900869483,8942.03261213496,8957.042478522257,8893.005013181393
2018-04-23 09:00:00,8905.071684195293,8903.151470572491,8914.621882268731,8830.982078942217
2018-04-23 10:00:00,8889.018584634636,8905.07393341295,8921.916720762838,8874.595120938746
2018-04-23 11:00:00,8910.091210304527,8889.010974820632,8922.967351256737,8877.581804535856
2018-04-23 12:00:00,8940.853559730138,8910.08174502589,8985.013540992542,8897.582549972905
2018-04-23 13:00:00,8929.095775883723,8940.12438213118,8945.15911989331,8900.146151190318
2018-04-23 14:00:00,8919.075678434243,8934.501589097381,8940.074572246293,8858.255739006392
2018-04-23 15:00:00,8898.020741966346,8918.866283526086,8935.034569943911,8888.076053876606
2018-04-23 16:00:00,8911.547414252116,8898.362255214328,8938.400028026732,8892.16472109008
2018-04-23 17:00:00,8886.21969241421,8912.80499386312,8917.725122594671,8861.334752689743
2018-04-23 18:00:00,8894.080560717892,8887.8557926209,8915.210956747169,8876.756311552757
2018-04-23 19:00:00,8847.315310036754,8894.007420619166,8900.359900029505,8800.818166203453
2018-04-23 20:00:00,8924.195533168795,8847.278508061827,8928.084183122694,8825.059532394605
2018-04-23 21:00:00,8922.099324448749,8924.162641965937,8926.861158138801,8903.901226466805
2018-04-23 22:00:00,8920.082785827308,8925.707708608554,8947.648555984482,8909.598870542735
2018-04-23 23:00:00,8934.13134856237,8924.174929145627,8949.968659186601,8888.028025074298
2018-04-24 00:00:00,9170.03846971976,8934.06470774499,9218.904929318338,8921.97936096222
2018-04-24 01:00:00,9186.046581291384,9170.136734981988,9194.13333184803,9109.980491207154
2018-04-24 02:00:00,9189.822803355397,9186.028139277318,9230.196614121623,9150.141971944033
2018-04-24 03:00:00,9192.243454850395,9184.965921079489,9211.375252287142,9165.94806923255
2018-04-24 04:00:00,9266.237989043431,9192.32763022101,9279.783336680606,9189.70470973064
2018-04-24 05:00:00,9271.260651097222,9266.247592381837,9299.933450643604,9213.860481894695
2018-04-24 06:00:00,9227.365634640371,9271.34416680794,9278.932819959442,9220.94326825755
2018-04-24 07:00:00,9215.908438793347,9234.933410031525,9243.318663183178,9177.066589968475
2018-04-24 08:00:00,9250.03720428904,9217.857702114665,9269.858669624036,9215.896357724294
2018-04-24 09:00:00,9284.933389907072,9246.662342652648,9285.707600963224,9216.792312725354
2018-04-24 10:00:00,9292.051542850317,9284.930702922664,9349.007721137448,9274.804608177676
2018-04-24 11:00:00,9294.445687477306,9292.059938070615,9332.705014690611,9273.29973877993
2018-04-24 12:00:00,9379.521993854754,9294.478972817811,9383.14362185411,9289.937095080912
2018-04-24 13:00:00,9259.719764378126,9375.635119415643,9419.632356982069,9220.900880558893
2018-04-24 14:00:00,9289.394470744675,9259.821023511386,9330.865180377465,9154.897683165573
2018-04-24 15:00:00,9347.668474832026,9289.289001650082,9369.673347674272,9287.828339466216
2018-04-24 16:00:00,9350.019385107837,9347.54491507882,9379.660608855878,9309.011313038138
2018-04-24 17:00:00,9410.013445771425,9349.831756263333,9416.024250583509,9332.852726103083
2018-04-24 18:00:00,9410.856949202676,9410.038949462858,9411.182526242,9349.97882024654
2018-04-24 19:00:00,9449.725076110492,9410.273840591251,9455.057196911275,9293.501248288529
2018-04-24 20:00:00,9450.660980452476,9451.905012494626,9462.97612687644,9399.860708359764
2018-04-24 21:00:00,9467.819048402347,9450.559834469608,9495.020123646786,9438.94906580025
2018-04-24 22:00:00,9559.35112100733,9468.798709459426,9583.140992965513,9425.111592525864
2018-04-24 23:00:00,9620.033872127951,9559.59074145719,9730.62290355139,9510.79837264729
2018-04-25 00:00:00,9529.041735073248,9619.032399600495,9679.62774060352,9439.12704022326
2018-04-25 01:00:00,9627.71249800323,9528.531573345115,9638.324419289398,9465.374528603335
2018-04-25 02:00:00,9686.617458183284,9627.616828373608,9759.61456105386,9529.615364628522
2018-04-25 03:00:00,9347.877894657991,9674.70149943751,9729.555792326795,9323.009239994728
2018-04-25 04:00:00,9197.093422054124,9349.712270786004,9498.593583815666,9107.80600245376
2018-04-25 05:00:00,9368.94330585682,9197.364988540816,9410.185198908548,9186.565744034662
2018-04-25 06:00:00,9414.727634822952,9368.627540737856,9475.917994249636,9353.51316913268
2018-04-25 07:00:00,9416.254792453072,9414.567566528109,9467.538359911565,9321.611365608884
2018-04-25 08:00:00,9281.68531981328,9414.860854521665,9438.18395114784,9250.530059769144
2018-04-25 09:00:00,9271.477801448318,9281.176818458393,9339.487833093384,9199.474985514376
2018-04-25 10:00:00,9139.209494102704,9270.606962907412,9279.479995291143,8959.135268717591
2018-04-25 11:00:00,9143.621065654208,9138.266502657949,9188.473955720883,8978.76860723712
2018-04-25 12:00:00,9129.867534566134,9136.782389599372,9210.13468467151,9070.550029853475
2018-04-25 13:00:00,9011.665603926209,9129.81681513722,9158.934542597415,8925.36811668508
2018-04-25 14:00:00,8878.413214912365,9011.641987875484,9042.507473445292,8729.0974530432
2018-04-25 15:00:00,8971.648700694303,8873.183308591617,8974.915843235747,8824.177787571349
2018-04-25 16:00:00,8909.966106565187,8971.524446980666,8976.768251301793,8845.612230751387
2018-04-25 17:00:00,9057.672815256874,8907.977390867774,9088.82472245278,8907.937858274567
2018-04-25 18:00:00,8990.666272737624,9054.804460239766,9063.468824649131,8950.909946328456
2018-04-25 19:00:00,8970.098345757531,8990.559754424354,9024.83789747585,8947.627994295022
2018-04-25 20:00:00,9082.968885075,8969.561448351902,9116.847479173648,8963.592369210292
2018-04-25 21:00:00,9178.756113385569,9085.104678834976,9178.966315907428,9075.547547876253
2018-04-25 22:00:00,8954.902501156044,9178.736667918974,9184.795190234689,8925.697451034772
2018-04-25 23:00:00,8869.627175672027,8949.94977567813,9007.199353483467,8769.917388951422
2018-04-26 00:00:00,8800.019886891598,8869.791438197077,8869.791438197077,8659.943445798086
2018-04-26 01:00:00,8752.83682662845,8808.053469731523,8863.593925519495,8719.271615435238
2018-04-26 02:00:00,8850.142588781147,8755.053167010885,8898.819466311235,8750.671333195278
2018-04-26 03:00:00,8808.266367485454,8850.204934446796,8889.975055370822,8762.360295877757
2018-04-26 04:00:00,8934.952053994042,8812.85551614115,8940.035343924877,8800.092310209939
2018-04-26 05:00:00,8916.408456084531,8935.942576895106,8976.90300276495,8874.011411439416
2018-04-26 06:00:00,8840.942456591043,8905.796928242344,8945.406227232488,8771.047999573018
2018-04-26 07:00:00,8847.85825533187,8840.970086946303,8889.046330144245,8803.053516992415
2018-04-26 08:00:00,8720.282607366134,8848.111057945338,8888.371215850328,8679.894205680039
2018-04-26 09:00:00,8746.018378528604,8720.426495252126,8773.413233306284,8651.52685912556
2018-04-26 10:00:00,8844.972820212908,8745.616956193348,8881.065399649244,8737.830388495633
2018-04-26 11:00:00,8857.183515013334,8844.947252936925,8917.530471025782,8819.137067048441
2018-04-26 12:00:00,8899.929008903344,8858.50644012803,8945.105189988863,8857.018577434437
2018-04-26 13:00:00,8829.395207887364,8904.902866123457,8905.051062804621,8785.132363602666
2018-04-26 14:00:00,8829.990054857075,8828.170324694293,8884.807451665913,8740.113882837893
2018-04-26 15:00:00,8806.26355697435,8829.990083828126,8832.06878198397,8768.569821882738
2018-04-26 16:00:00,8899.933914694602,8806.285228165623,8907.811798317147,8775.91127928986
2018-04-26 17:00:00,8866.319656793145,8898.637259821244,8925.058506478557,8844.99466208695
2018-04-26 18:00:00,8845.264725204024,8866.454534714801,8909.022782235172,8833.997546237928
2018-04-26 19:00:00,8881.423269221106,8845.265091494048,8895.346876860782,8838.359110405694
2018-04-26 20:00:00,9123.771957972149,8879.883785311644,9138.073702900809,8879.783765948303
2018-04-26 21:00:00,9098.85262527195,9123.90790961764,9169.73556078648,9066.123045988285
2018-04-26 22:00:00,9221.026588512248,9099.919370336607,9235.974848270407,9095.910226634376
2018-04-26 23:00:00,9266.072679666897,9221.035869848754,9307.41292338283,9187.975318764144
2018-04-27 00:00:00,9210.146713695558,9267.08492694746,9296.868016697696,9176.894695957695
2018-04-27 01:00:00,9249.834266020724,9210.091084128991,9291.776523409017,9209.988183218727
2018-04-27 02:00:00,9255.276296345011,9239.978002615237,9281.90453772106,9233.370918421988
2018-04-27 03:00:00,9142.948719935985,9255.481039510514,9257.979579220246,9123.246353838964
2018-04-27 04:00:00,9204.958268965223,9142.858030054147,9234.924052269287,9104.973750757805
2018-04-27 05:00:00,9180.740318781893,9204.926996270777,9229.552768098096,9159.967527860124
2018-04-27 06:00:00,9250.044901403604,9184.94796637992,9265.765492350643,9176.971997246364
2018-04-27 07:00:00,9241.049352597884,9250.088582880584,9250.156131763712,9187.942498117472
2018-04-27 08:00:00,9259.90426536514,9240.898616126982,9296.004003495646,9229.971428258032
2018-04-27 09:00:00,9369.062238220706,9259.856373336836,9387.439545088147,9241.184953397194
2018-04-27 10:00:00,9365.062650092194,9369.03441691001,9394.97352545384,9328.094893269914
2018-04-27 11:00:00,9309.069213701408,9363.25510821065,9368.042381516689,9280.661388305398
2018-04-27 12:00:00,9289.93940210256,9309.021594336662,9355.046410040684,9253.847889753784
2018-04-27 13:00:00,9224.999999805725,9289.896592223397,9318.469275298752,9150.1103006
2018-04-27 14:00:00,9288.888880071429,9226.81333561162,9290.003714804578,9201.94465785515
2018-04-27 15:00:00,9241.274942159003,9280.198748098162,9289.028667419132,9209.954862509616
2018-04-27 16:00:00,9282.03748140872,9241.30393347321,9328.41593856831,9241.085260679718
2018-04-27 17:00:00,9290.038278096888,9285.965212040104,9319.956756513817,9265.861664822403
2018-04-27 18:00:00,9230.93526205613,9290.024629460191,9296.323364970423,9213.760702168203
2018-04-27 19:00:00,9088.994682152395,9230.9384455438,9250.61019245142,9075.02146204086
2018-04-27 20:00:00,8969.854080323437,9089.110353556976,9163.263183297531,8939.888032357732
2018-04-27 21:00:00,8975.520032781917,8969.734647206673,9053.28731999269,8909.745983472774
2018-04-27 22:00:00,9030.89629147594,8975.479368363485,9093.26960259052,8975.479368363485
2018-04-27 23:00:00,8915.319541891362,9031.986222893303,9073.983213753269,8888.999566503198
2018-04-28 00:00:00,9009.949892905894,8915.304879947138,9049.946652579129,8870.111102729346
2018-04-28 01:00:00,9126.657697360595,9005.802019478997,9126.988047390276,8999.870820826256
2018-04-28 02:00:00,9055.84349059862,9126.740111190767,9129.143644386591,9050.037448190644
2018-04-28 03:00:00,9155.040852504206,9053.60116547569,9196.34505620258,9051.06127875631
2018-04-28 04:00:00,9138.716535177082,9155.44817071395,9169.10047338886,9111.735830639069
2018-04-28 05:00:00,9164.56260747973,9138.68727474612,9188.549153990456,9127.768081279522
2018-04-28 06:00:00,9163.075652886044,9164.482646338784,9215.720020648112,9150.742926989946
2018-04-28 07:00:00,9126.233807180628,9163.052803467655,9171.17567157451,9109.037521162529
2018-04-28 08:00:00,9217.617987982156,9121.091026169315,9329.940072010188,9080.996515828454
2018-04-28 09:00:00,9272.84326725894,9227.636453376475,9300.59474340872,9155.20953797749
2018-04-28 10:00:00,9277.301274820362,9272.868110448146,9310.0,9224.960441363086
2018-04-28 11:00:00,9218.707521195078,9277.303632994244,9287.53905445898,9190.24714784888
2018-04-28 12:00:00,9378.06311118678,9218.640121581811,9399.940133270942,9210.103669524942
2018-04-28 13:00:00,9388.10442006423,9377.990231374091,9419.0,9334.198196628246
2018-04-28 14:00:00,9310.917612012585,9388.057858714412,9427.55397974685,9279.947841119158
2018-04-28 15:00:00,9359.730662516447,9310.089965743637,9361.712746816684,9239.022242132442
2018-04-28 16:00:00,9316.2908406866,9359.949727125464,9384.396218544684,9260.10289755716
2018-04-28 17:00:00,9290.2345656157,9316.290549320713,9365.415786978398,9287.091826492186
2018-04-28 18:00:00,9390.573215784329,9291.08101762037,9410.04282655374,9290.085281705651
2018-04-28 19:00:00,9392.919362558854,9398.990281269893,9405.272331734945,9350.960772505689
2018-04-28 20:00:00,9331.695447625105,9392.951094422438,9427.77384071433,9300.308502392523
2018-04-28 21:00:00,9299.934649464023,9313.92108569535,9350.45713849601,9258.23238862714
2018-04-28 22:00:00,9358.914365098464,9299.96681307676,9364.188735468664,9299.956867001178
2018-04-28 23:00:00,9348.042682023017,9359.819835712198,9384.170194089182,9329.978554931144
2018-04-29 00:00:00,9405.025477491832,9348.01592342284,9427.535795707112,9339.995545397494
2018-04-29 01:00:00,9499.343798895306,9405.076394317995,9514.216668575584,9395.131578218145
2018-04-29 02:00:00,9543.891310387242,9498.793016749256,9570.70750389516,9474.648434639028
2018-04-29 03:00:00,9484.197390024216,9540.011651244458,9544.825604261296,9440.999777785575
2018-04-29 04:00:00,9465.242361136823,9484.35408147127,9534.030671959732,9460.05283613007
2018-04-29 05:00:00,9434.142326059797,9468.003136087542,9495.40059818844,9400.0713835855
2018-04-29 06:00:00,9493.855971029972,9434.18111354872,9498.83042712135,9413.8675476733
2018-04-29 07:00:00,9443.465279275968,9493.921675573856,9514.097589815372,9430.400630083976
2018-04-29 08:00:00,9285.392338566156,9443.441855447458,9480.14019435669,9260.04878352626
2018-04-29 09:00:00,9285.07650851834,9285.414739472246,9330.799593085898,9207.02305356918
2018-04-29 10:00:00,9209.91114523014,9285.16786740734,9339.41432125178,9163.89749509544
2018-04-29 11:00:00,9265.020555715417,9209.970237738597,9277.95063908909,9171.086425584796
2018-04-29 12:00:00,9247.273342532068,9264.912514251944,9320.08451027028,9204.973081308292
2018-04-29 13:00:00,9316.017034391438,9247.451694180289,9329.989262575578,9247.25517430437
2018-04-29 14:00:00,9281.994245700063,9318.99128277491,9382.682757837369,9270.61911932216
2018-04-29 15:00:00,9337.262992241993,9290.654718579166,9356.352086720137,9283.384680155075
2018-04-29 16:00:00,9306.878111311316,9331.834035101892,9345.529136585656,9301.79793635322
2018-04-29 17:00:00,9329.920160786578,9306.930658934203,9350.15606484801,9230.199296484316
2018-04-29 18:00:00,9343.879295372935,9329.910962078087,9348.696111144618,9300.05114172516
2018-04-29 19:00:00,9319.84886576434,9343.77682981663,9368.355719906644,9310.86176872043
2018-04-29 20:00:00,9317.936040397422,9326.898250668117,9339.731216022226,9290.899258561829
2018-04-29 21:00:00,9334.954229127705,9315.956652262716,9351.880670112278,9306.923401966598
2018-04-29 22:00:00,9405.48746666602,9336.517624373942,9437.948748026158,9331.612981359662
2018-04-29 23:00:00,9419.188569974223,9407.725282952577,9429.117801791672,9380.005073141088
2018-04-30 00:00:00,9419.86638486058,9417.093178830808,9450.200422729173,9344.09315430283
2018-04-30 01:00:00,9414.826242926474,9419.860988808532,9432.556044765872,9381.311825697749
2018-04-30 02:00:00,9445.035178468066,9416.171556676069,9450.062102222231,9405.890129572344
2018-04-30 03:00:00,9269.94727249132,9439.181824625157,9458.7301331051,9235.045041085574
2018-04-30 04:00:00,9275.020206640313,9273.960718643088,9326.31411395228,9250.05226860383
2018-04-30 05:00:00,9350.8112557627,9275.033619372029,9364.988386099396,9255.113615946786
2018-04-30 06:00:00,9301.15445943416,9354.489664941166,9369.53005010276,9260.48269769681
2018-04-30 07:00:00,9221.998414850872,9301.08397792755,9312.66427740482,9179.96181972893
2018-04-30 08:00:00,9194.924319713798,9222.00846940852,9267.552184068158,9124.950414897208
2018-04-30 09:00:00,9219.96604517382,9194.778959620542,9245.027240852787,9161.06230362209
2018-04-30 10:00:00,9264.728692990511,9220.031067294783,9281.976244653832,9175.983911019755
2018-04-30 11:00:00,9276.074384532734,9260.06608418409,9285.941979971334,9240.95319776819
2018-04-30 12:00:00,9309.94545183008,9275.962932861252,9321.966420099385,9267.92233217648
2018-04-30 13:00:00,9277.163259561694,9311.0088773939,9327.513045186684,9276.342446644694
2018-04-30 14:00:00,9273.165710809071,9277.039744477688,9299.077692522938,9240.041436079637
2018-04-30 15:00:00,9318.221219703768,9264.548282345308,9318.238784894593,9240.07867189412
2018-04-30 16:00:00,9287.109568575226,9318.493754824489,9356.63101307871,9277.358314931824
2018-04-30 17:00:00,9339.995334489002,9290.985985499115,9350.044605565354,9287.101800199562
2018-04-30 18:00:00,9350.050996551943,9339.99181904408,9369.215792466972,9325.744021376764
2018-04-30 19:00:00,9337.575828275849,9351.02139756167,9359.512016765411,9279.993712634943
2018-04-30 20:00:00,9280.989805957042,9337.637983220297,9345.133098889895,9276.651651102962
2018-04-30 21:00:00,9218.34695923668,9284.96994741931,9286.998662433843,9200.009938203862
2018-04-30 22:00:00,9186.04060922752,9221.527830317104,9291.979695381064,9165.87735597755
2018-04-30 23:00:00,9245.79970819167,9186.05980572935,9250.050926102662,9181.10229024147
2018-05-01 00:00:00,8955.176871411468,9246.011342291336,9248.9710866252,8934.416617620302
2018-05-01 01:00:00,8994.980483274576,8955.24683100367,9020.964005571424,8869.904354518341
2018-05-01 02:00:00,9009.11646751882,8995.006016639138,9045.922257726752,8921.937405897683
2018-05-01 03:00:00,8937.949523859097,9009.005662290683,9019.66777699865,8904.963345169115
2018-05-01 04:00:00,8975.09326502725,8938.610576056206,9015.162144300904,8937.962628718422
2018-05-01 05:00:00,8930.0029108861,8973.18508066116,8979.06731202877,8894.096059252917
2018-05-01 06:00:00,8974.897457627078,8930.101360486311,8987.990944790754,8930.016255259314
2018-05-01 07:00:00,8973.728239894594,8974.93818114756,9022.044705368782,8960.7698380739
2018-05-01 08:00:00,9050.015243583668,8980.968411143665,9076.538729546934,8971.966880612365
2018-05-01 09:00:00,9040.339949033334,9050.035986716468,9082.164663664043,9008.968399234818
2018-05-01 10:00:00,9039.006973159368,9040.287088739904,9046.048313463583,8974.855242113235
2018-05-01 11:00:00,8975.094530441413,9037.873494007485,9063.719764149932,8960.129767129198
2018-05-01 12:00:00,8896.583701337733,8983.811756814,9000.031205083797,8800.654988050776
2018-05-01 13:00:00,8925.921461267348,8897.887205977357,8944.580119341324,8841.294773427791
2018-05-01 14:00:00,8914.850377568833,8926.07700453531,8940.02447312283,8871.040611160752
2018-05-01 15:00:00,8915.195615919525,8911.922073436555,8951.985832874643,8899.890734296056
2018-05-01 16:00:00,8999.872690994132,8915.177290203263,9014.693734111655,8915.07599193054
2018-05-01 17:00:00,8990.179190495026,8999.922345631598,9038.023892066534,8947.089590097337
2018-05-01 18:00:00,8984.913531419366,8996.027152443156,9010.947886703763,8929.993944580945
2018-05-01 19:00:00,8979.633930328855,8984.749184114162,9007.507889919108,8961.624082795646
2018-05-01 20:00:00,9028.03292188325,8986.51544094669,9055.772574579938,8970.272958210064
2018-05-01 21:00:00,9079.881573509489,9028.856719384326,9114.429258196576,9021.804093753306
2018-05-01 22:00:00,9043.793723136758,9079.907015215538,9103.621697367927,9032.129922513466
